sim_id,scenario_id,start_date,SPX_Return,SPX_Volatility,Card1_Active,Card2_Active,Card3_Active,Card4_Active,Card5_Active,Card6_Active,Card7_Active,Card8_Active,Card9_Active,Card10_Active,Card11_Active,Final_Return
6363,lehman,2009-05-18,16.2546,1.1879,0,0,0,1,1,0,1,0,0,0,1,12.74
6364,lehman,2008-03-14,-0.2531,1.3088,0,0,0,1,0,0,1,0,0,1,1,-0.17
6365,lehman,2008-03-17,0.9862,1.306,0,1,1,0,1,0,0,0,0,1,0,-2.79
6366,lehman,2007-12-08,-6.7324,1.397,0,1,0,0,1,0,0,1,0,0,1,6.36
6367,lehman,2007-12-16,-3.9851,1.3751,0,0,0,0,1,1,1,0,0,1,0,9.55
6368,lehman,2009-05-22,20.991,1.1733,0,0,0,0,0,1,1,0,1,0,1,3.74
6369,lehman,2009-05-29,19.4497,1.132,1,0,0,0,0,1,1,1,0,0,0,7.79
6370,lehman,2009-04-05,23.0574,1.4747,0,1,0,1,1,1,0,0,0,0,0,8.57
6371,lehman,2008-11-01,-15.5604,3.1319,0,0,0,0,1,1,0,1,0,0,1,3.51
6372,lehman,2007-10-08,-14.2956,1.3184,0,0,1,0,1,0,1,0,1,0,0,-12.78
6373,lehman,2007-10-30,-11.6282,1.4938,0,1,1,0,0,1,0,0,0,1,0,3.6
6374,lehman,2009-04-08,24.6946,1.4487,0,0,1,1,0,0,0,0,1,0,1,13.63
6375,lehman,2008-02-18,-7.0723,1.3062,0,1,0,1,0,0,1,1,0,0,0,5.14
6376,lehman,2008-08-19,-29.7105,3.773,1,1,1,0,1,0,0,0,0,0,0,-18.69
6377,lehman,2007-11-17,-7.3224,1.4471,0,1,0,0,1,1,0,0,1,0,0,-4.03
6378,lehman,2009-05-18,16.2546,1.1879,0,1,0,1,0,0,0,1,0,1,0,5.54
6379,lehman,2009-01-18,17.3456,2.2477,0,0,1,0,1,0,0,1,0,1,0,-12.83
6380,lehman,2008-10-05,-30.4478,3.6538,0,0,0,1,0,0,0,1,1,1,0,8.41
6381,lehman,2008-06-12,-27.6982,3.0263,0,1,0,1,0,1,0,0,0,0,1,-18.49
6382,lehman,2008-10-11,-31.8902,3.3904,0,0,1,0,0,0,1,1,1,0,0,-18.35
6383,lehman,2009-05-21,21.1475,1.1728,0,0,0,1,1,0,1,0,1,0,0,3.03
6384,lehman,2009-05-12,13.3759,1.2508,0,1,0,0,1,0,0,1,0,1,0,8.96
6385,lehman,2009-01-14,11.4547,2.313,1,1,0,0,0,0,1,1,0,0,0,8.64
6386,lehman,2009-01-03,-2.2233,2.3575,0,0,1,0,0,0,1,0,0,1,1,10.31
6387,lehman,2009-04-14,18.2115,1.4109,1,1,0,0,0,1,0,1,0,0,0,3.97
6388,lehman,2008-01-23,1.6009,1.3147,1,0,0,0,0,0,1,1,1,0,0,1.67
6389,lehman,2008-03-31,-4.2345,1.2238,0,1,0,0,0,0,1,1,0,0,1,-6.65
6390,lehman,2008-05-26,-34.4685,2.6198,0,0,1,0,0,0,0,1,1,0,1,-29.31
6391,lehman,2009-04-24,21.5185,1.3106,0,1,0,1,0,1,0,0,0,1,0,7.49
6392,lehman,2008-03-05,-5.6939,1.3245,0,0,0,0,0,0,1,0,1,1,1,1.14
6393,lehman,2009-01-01,-4.1575,2.3529,0,1,0,1,0,0,1,0,1,0,0,9.98
6394,lehman,2008-04-27,-17.186,1.4282,0,0,1,1,0,1,1,0,0,0,0,-6.24
6395,lehman,2008-02-29,-4.0304,1.3047,0,0,0,1,0,0,1,0,1,0,1,-4.82
6396,lehman,2007-12-29,-5.0403,1.3727,1,1,0,0,0,1,0,0,0,1,0,-2.67
6397,lehman,2008-03-17,0.9862,1.306,0,0,0,0,0,1,1,1,1,0,0,0.03
6398,lehman,2009-04-01,26.514,1.5036,0,1,1,0,1,0,1,0,0,0,0,7.48
6399,lehman,2008-05-27,-34.4685,2.6198,0,0,1,1,1,0,0,1,0,0,0,-25.04
6400,lehman,2007-10-26,-13.4028,1.4858,1,0,1,0,1,1,0,0,0,0,0,-6.29
6401,lehman,2008-11-06,-10.366,3.0468,1,1,0,1,0,1,0,0,0,0,0,17.95
6402,lehman,2008-06-07,-30.9342,3.0095,1,0,0,1,0,0,0,1,0,0,1,-23.18
6403,lehman,2007-11-25,-1.2002,1.4405,0,1,0,1,0,0,0,1,0,1,0,13.26
6404,lehman,2008-05-27,-34.4685,2.6198,1,0,1,1,0,0,0,0,1,0,0,-24.37
6405,lehman,2008-12-02,1.025,2.4593,0,0,1,1,0,1,0,0,0,1,0,8.8
6406,lehman,2008-06-23,-31.7944,3.1472,0,0,0,0,1,1,0,0,1,1,0,-21.28
6407,lehman,2008-06-20,-30.2535,3.1417,1,0,0,0,1,1,0,0,0,0,1,-25.64
6408,lehman,2007-12-28,-5.9371,1.3738,0,0,0,0,1,1,0,1,1,0,0,0.77
6409,lehman,2008-02-25,-9.2171,1.3227,0,0,1,1,0,0,0,0,0,1,1,-2.09
6410,lehman,2008-08-10,-30.8024,3.7457,0,1,0,1,0,1,0,0,0,0,1,-5.18
6411,lehman,2009-05-25,19.9587,1.1581,0,0,1,0,1,0,0,0,1,1,0,6.39
6412,lehman,2008-05-26,-34.4685,2.6198,0,1,0,0,0,0,1,0,1,0,1,-31.55
6413,lehman,2009-01-29,5.6677,2.1909,1,0,1,0,1,1,0,0,0,0,0,2.75
6414,lehman,2009-03-10,37.1248,1.789,0,0,0,0,1,0,1,0,1,0,1,9.56
6415,lehman,2007-11-03,-11.9474,1.4743,0,0,0,0,0,0,0,1,1,1,1,-6.11
6416,lehman,2008-02-25,-9.2171,1.3227,1,1,1,0,0,0,0,1,0,0,0,-1.34
6417,lehman,2008-10-07,-29.6528,3.6392,0,1,1,0,1,0,0,0,1,0,0,-9.51
6418,lehman,2009-05-18,16.2546,1.1879,0,1,0,0,0,0,1,0,1,0,1,12.22
6419,lehman,2009-01-09,4.651,2.3482,0,0,1,0,1,0,1,0,1,0,0,25.0
6420,lehman,2008-09-01,-34.8808,3.8406,0,0,0,1,1,0,1,0,0,1,0,3.65
6421,lehman,2007-09-07,-6.7242,1.2513,0,0,1,0,0,1,1,0,1,0,0,-8.42
6422,lehman,2009-05-19,17.3268,1.1888,1,0,1,0,0,0,0,0,0,1,1,12.81
6423,lehman,2008-01-22,2.2411,1.3235,1,1,1,0,0,1,0,0,0,0,0,-1.45
6424,lehman,2009-04-17,17.9151,1.4076,1,1,0,0,0,0,0,1,1,0,0,8.5
6425,lehman,2007-11-21,-3.6746,1.4575,0,0,1,1,0,0,0,1,0,0,1,-0.64
6426,lehman,2008-10-20,-23.2241,3.3028,0,0,0,0,1,0,0,1,1,0,1,-5.39
6427,lehman,2009-04-28,24.5954,1.3116,0,0,0,1,0,1,0,0,1,1,0,2.22
6428,lehman,2008-07-20,-29.4706,3.7245,0,0,1,0,1,1,1,0,0,0,0,-29.92
6429,lehman,2009-01-28,5.393,2.1947,0,1,0,1,0,0,1,1,0,0,0,6.85
6430,lehman,2009-04-01,26.514,1.5036,0,1,1,0,0,0,0,0,1,0,1,12.34
6431,lehman,2008-04-13,-4.0156,1.1916,0,0,0,1,0,0,1,0,1,1,0,-3.04
6432,lehman,2008-08-07,-31.3292,3.7427,0,0,1,0,0,0,1,0,0,1,1,-1.05
6433,lehman,2009-03-03,40.2051,1.9553,0,0,1,1,0,1,0,0,1,0,0,1.86
6434,lehman,2009-01-16,10.4726,2.3127,0,0,1,0,0,0,0,0,1,1,1,17.23
6435,lehman,2009-01-22,11.6278,2.2162,0,0,0,1,1,1,0,0,0,1,0,-5.35
6436,lehman,2008-11-28,-4.9451,2.6415,0,0,1,0,0,1,1,0,0,1,0,-8.45
6437,lehman,2008-04-17,-7.1597,1.2236,0,1,1,0,0,1,0,0,0,1,0,-9.16
6438,lehman,2009-01-13,7.8345,2.339,1,0,0,1,0,0,0,0,1,0,1,20.3
6439,lehman,2008-03-18,-4.8597,1.247,0,1,1,0,1,0,0,1,0,0,0,-1.33
6440,lehman,2009-03-29,26.5298,1.5029,0,0,0,0,1,0,1,0,1,0,1,12.82
6441,lehman,2008-10-30,-14.6957,3.1207,1,0,0,0,0,1,0,1,0,1,0,-0.61
6442,lehman,2007-09-28,-12.0662,1.2895,1,0,1,0,0,0,0,1,1,0,0,-11.33
6443,lehman,2007-12-12,-4.5964,1.3761,0,1,1,0,0,0,0,1,1,0,0,-5.1
6444,lehman,2008-07-25,-30.9431,3.7285,1,0,0,0,1,0,0,0,0,1,1,11.52
6445,lehman,2008-08-14,-27.7068,3.7611,0,1,0,0,0,0,0,1,0,1,1,-12.41
6446,lehman,2007-10-10,-15.0864,1.3151,1,1,0,0,0,1,0,0,0,1,0,3.1
6447,lehman,2008-02-23,-9.2171,1.3227,0,0,1,0,1,0,1,0,0,1,0,1.26
6448,lehman,2008-03-06,-5.3644,1.3193,0,0,0,1,1,0,0,0,1,1,0,-1.13
6449,lehman,2008-09-09,-32.5542,3.8489,0,0,0,0,1,0,0,1,1,1,0,4.81
6450,lehman,2008-11-04,-21.6972,3.1206,0,1,1,0,0,1,0,0,0,0,1,19.77
6451,lehman,2008-02-03,-4.262,1.2864,0,1,0,0,1,0,0,1,1,0,0,-5.35
6452,lehman,2008-02-21,-8.5086,1.3042,0,1,0,0,0,0,1,1,0,0,1,7.73
6453,lehman,2008-03-28,-2.7843,1.2219,1,0,1,1,0,1,0,0,0,0,0,-2.05
6454,lehman,2008-11-14,-1.9157,2.9195,0,0,1,0,0,0,1,0,0,1,1,-4.62
6455,lehman,2008-11-05,-16.2579,3.0818,0,1,1,0,0,0,0,1,0,1,0,-0.67
6456,lehman,2008-07-06,-31.9809,3.5278,0,1,1,0,1,0,0,0,1,0,0,-6.49
6457,lehman,2009-05-19,17.3268,1.1888,0,0,1,0,0,0,1,1,0,0,1,4.29
6458,lehman,2008-09-18,-31.4419,3.8085,1,0,0,0,1,0,1,0,1,0,0,-13.52
6459,lehman,2008-11-19,5.6386,2.8491,1,0,0,0,1,0,0,0,1,0,1,9.61
6460,lehman,2008-12-08,-3.5374,2.3797,0,1,0,0,0,0,1,0,1,0,1,7.55
6461,lehman,2008-10-05,-30.4478,3.6538,1,0,0,1,0,0,0,1,0,0,1,-7.65
6462,lehman,2008-09-11,-32.8682,3.8488,0,0,0,1,0,1,0,0,0,1,1,10.53
6463,lehman,2008-02-06,-3.624,1.2785,1,1,0,0,0,0,1,1,0,0,0,-4.8
6464,lehman,2008-01-28,-1.1928,1.2948,1,0,0,1,0,0,1,0,0,1,0,9.52
6465,lehman,2009-05-31,15.7169,1.1086,0,0,1,0,1,0,0,1,1,0,0,4.43
6466,lehman,2009-05-06,13.5776,1.2595,0,0,1,0,1,1,0,0,0,0,1,13.69
6467,lehman,2008-01-23,1.6009,1.3147,0,0,0,1,0,0,1,0,1,0,1,12.36
6468,lehman,2009-02-17,11.8492,2.081,1,0,0,0,0,0,0,1,1,0,1,-0.88
6469,lehman,2008-07-18,-27.8405,3.719,0,0,1,1,1,0,0,1,0,0,0,-14.65
6470,lehman,2008-07-05,-31.9809,3.5278,1,0,0,1,0,0,1,0,0,1,0,-16.49
6471,lehman,2008-01-31,-4.3923,1.2949,1,0,0,1,0,1,0,0,1,0,0,-2.26
6472,lehman,2007-12-20,-3.5244,1.3779,0,1,1,0,0,0,1,0,0,1,0,2.09
6473,lehman,2009-04-22,23.6121,1.3205,1,0,0,0,0,0,0,1,1,1,0,6.01
6474,lehman,2008-01-21,2.2411,1.3235,0,0,1,1,0,0,0,0,1,1,0,-4.76
6475,lehman,2008-08-12,-27.7445,3.7605,0,1,0,0,0,0,1,1,0,1,0,1.99
6476,lehman,2009-03-20,29.3817,1.7092,0,1,1,0,0,1,0,0,1,0,0,4.33
6477,lehman,2007-10-03,-10.282,1.2953,0,0,0,1,0,0,0,1,1,1,0,-2.4
6478,lehman,2007-11-06,-9.8726,1.5147,0,0,1,0,1,1,0,0,1,0,0,-0.48
6479,lehman,2009-02-18,11.5053,2.0816,0,1,0,0,0,1,0,0,1,0,1,-1.94
6480,lehman,2008-05-20,-35.6219,2.1664,0,1,0,1,0,0,1,0,1,0,0,-4.85
6481,lehman,2007-11-05,-11.9474,1.4743,0,1,1,0,1,0,0,0,0,1,0,-5.13
6482,lehman,2008-08-25,-33.3981,3.7829,0,0,0,0,1,0,0,1,0,1,1,13.24
6483,lehman,2008-08-01,-30.84,3.7577,0,0,0,1,1,0,1,1,0,0,0,-2.39
6484,lehman,2009-01-01,-4.1575,2.3529,0,0,0,0,0,1,1,1,1,0,0,-0.59
6485,lehman,2008-11-30,6.1283,2.4885,0,0,1,1,1,0,1,0,0,0,0,3.18
6486,lehman,2009-05-20,18.5972,1.1875,1,0,0,0,1,1,0,1,0,0,0,4.62
6487,lehman,2009-01-02,-4.1575,2.3529,0,0,0,1,0,0,1,0,1,0,1,11.68
6488,lehman,2008-05-09,-15.9852,1.9008,0,0,1,0,1,1,0,1,0,0,0,-9.37
6489,lehman,2008-08-07,-31.3292,3.7427,0,1,0,0,0,1,0,1,0,1,0,19.9
6490,lehman,2009-05-19,17.3268,1.1888,0,0,1,0,1,1,0,0,1,0,0,2.49
6491,lehman,2009-05-19,17.3268,1.1888,0,1,1,0,1,0,0,1,0,0,0,6.85
6492,lehman,2008-06-23,-31.7944,3.1472,0,1,1,0,0,0,0,0,1,1,0,-5.41
6493,lehman,2009-04-26,24.6353,1.3115,0,1,0,0,0,0,1,1,0,0,1,13.63
6494,lehman,2008-10-04,-30.4478,3.6538,0,0,1,1,0,1,0,1,0,0,0,-14.18
6495,lehman,2008-03-28,-2.7843,1.2219,1,0,1,0,1,0,0,0,1,0,0,-1.81
6496,lehman,2007-12-06,-8.0771,1.3874,1,0,0,0,1,0,0,1,1,0,0,7.62
6497,lehman,2008-06-29,-32.8813,3.2883,1,0,0,0,0,0,1,0,1,1,0,-24.84
6498,lehman,2008-04-25,-13.1803,1.3528,1,0,1,0,0,1,0,0,0,0,1,-10.48
6499,lehman,2008-02-09,-5.7956,1.2869,0,0,1,1,0,1,1,0,0,0,0,3.07
6500,lehman,2009-01-02,-4.1575,2.3529,0,0,1,1,0,0,1,0,0,0,1,15.06
6501,lehman,2009-02-20,17.6339,2.0865,0,0,1,1,0,1,0,1,0,0,0,0.29
6502,lehman,2008-02-16,-7.0723,1.3062,0,0,1,1,1,0,1,0,0,0,0,6.85
6503,lehman,2009-04-16,17.4622,1.4062,0,0,1,1,0,1,0,1,0,0,0,6.63
6504,lehman,2009-04-12,16.2228,1.4269,0,0,0,0,0,1,1,0,1,1,0,3.8
6505,lehman,2008-03-23,-4.4663,1.2212,0,0,0,1,0,0,1,1,0,0,1,0.92
6506,lehman,2008-09-07,-33.3375,3.8563,0,0,1,1,1,0,0,0,1,0,0,-23.48
6507,lehman,2007-11-04,-11.9474,1.4743,0,1,1,0,0,0,1,1,0,0,0,2.91
6508,lehman,2008-12-28,2.175,2.3682,0,1,1,0,0,1,0,1,0,0,0,6.51
6509,lehman,2009-05-19,17.3268,1.1888,0,0,1,0,0,0,1,1,1,0,0,2.37
6510,lehman,2008-02-04,-4.262,1.2864,0,0,1,1,0,0,0,0,1,1,0,-1.19
6511,lehman,2008-05-08,-20.8388,1.816,0,0,0,1,0,0,1,1,0,0,1,-20.94
6512,lehman,2009-03-09,44.1399,1.8862,0,0,0,1,0,1,1,0,0,1,0,-5.18
6513,lehman,2007-09-02,-10.6625,1.2511,0,1,0,1,0,0,0,1,1,0,0,0.54
6514,lehman,2007-09-05,-8.0371,1.2603,0,0,0,1,0,1,0,0,1,1,0,3.41
6515,lehman,2008-07-08,-32.6851,3.5232,1,0,1,0,0,0,1,0,0,0,1,-30.6
6516,lehman,2008-02-15,-7.8001,1.304,1,1,1,0,0,1,0,0,0,0,0,-2.31
6517,lehman,2009-01-10,8.2964,2.3387,0,1,0,0,0,0,1,1,1,0,0,12.51
6518,lehman,2008-04-19,-11.2472,1.2559,0,1,0,0,0,0,1,0,1,1,0,0.09
6519,lehman,2007-10-15,-16.4873,1.3307,0,0,0,0,0,1,1,1,0,1,0,-0.22
6520,lehman,2008-05-19,-30.9604,2.0416,0,0,1,1,0,0,1,0,0,1,0,-14.17
6521,lehman,2009-03-11,36.8914,1.7891,0,0,1,0,1,1,0,0,1,0,0,13.35
6522,lehman,2009-04-02,22.914,1.4803,0,0,1,0,1,0,0,0,1,0,1,7.15
6523,lehman,2007-09-13,-9.9269,1.3008,1,1,0,0,1,1,0,0,0,0,0,-5.48
6524,lehman,2008-10-08,-29.3023,3.6384,1,0,1,0,0,0,1,0,1,0,0,-22.89
6525,lehman,2008-05-21,-35.3409,2.1644,0,1,0,1,1,0,0,0,0,0,1,-20.43
6526,lehman,2008-12-30,-0.4087,2.356,0,1,0,1,0,0,1,1,0,0,0,7.83
6527,lehman,2008-11-07,-10.3771,3.0467,0,0,0,1,0,0,0,1,1,0,1,15.28
6528,lehman,2007-11-17,-7.3224,1.4471,1,0,0,1,1,1,0,0,0,0,0,-2.13
6529,lehman,2008-05-12,-17.2787,1.8967,1,0,0,0,1,0,1,0,0,0,1,-13.47
6530,lehman,2008-05-02,-15.9615,1.5931,1,0,0,0,0,0,0,0,1,1,1,-10.38
6531,lehman,2007-09-18,-12.4025,1.2692,1,0,0,0,1,1,0,0,0,0,1,-11.54
6532,lehman,2007-11-26,-1.2002,1.4405,0,1,0,0,0,0,1,1,0,1,0,13.34
6533,lehman,2008-05-04,-15.7458,1.5928,1,0,0,0,0,0,1,1,0,0,1,-13.21
6534,lehman,2008-11-06,-10.366,3.0468,1,0,0,0,1,0,0,0,1,0,1,7.85
6535,lehman,2008-04-14,-4.0156,1.1916,1,0,0,1,0,1,0,0,0,0,1,-1.98
6536,lehman,2007-12-15,-3.9851,1.3751,0,1,0,0,0,0,0,0,1,1,1,6.77
6537,lehman,2008-05-13,-20.581,1.9354,1,0,0,0,1,1,0,1,0,0,0,-15.71
6538,lehman,2009-02-09,6.1433,2.1644,0,0,1,0,0,0,1,1,0,1,0,4.62
6539,lehman,2009-04-13,16.2228,1.4269,0,1,1,0,0,0,0,1,0,1,0,3.91
6540,lehman,2008-10-02,-31.3548,3.6646,0,1,0,0,1,0,1,0,1,0,0,19.22
6541,lehman,2008-07-09,-28.6826,3.5387,1,1,0,0,0,1,0,0,0,1,0,6.69
6542,lehman,2007-12-10,-6.7324,1.397,1,1,1,0,0,0,0,0,0,0,1,-0.83
6543,lehman,2008-12-26,3.514,2.3623,0,0,0,0,0,1,1,1,0,1,0,-6.04
6544,lehman,2008-06-13,-28.9501,3.0209,0,1,0,0,0,1,1,0,0,0,1,-26.59
6545,lehman,2008-10-29,-13.3288,3.1305,0,0,0,1,0,0,1,0,1,1,0,3.74
6546,lehman,2007-09-27,-11.1893,1.2843,1,0,0,0,1,0,1,1,0,0,0,-6.65
6547,lehman,2008-10-18,-23.2241,3.3028,0,0,1,0,1,0,0,1,1,0,0,-5.47
6548,lehman,2009-01-05,-2.2233,2.3575,1,1,0,0,1,1,0,0,0,0,0,8.99
6549,lehman,2008-11-24,-2.2799,2.6563,1,1,0,1,0,0,1,0,0,0,0,-3.27
6550,lehman,2008-04-07,-7.3608,1.1919,1,1,1,1,0,0,0,0,0,0,0,-8.11
6551,lehman,2009-04-24,21.5185,1.3106,0,0,1,1,0,1,0,0,0,1,0,4.74
6552,lehman,2008-06-14,-26.0554,3.0524,1,1,0,0,0,0,0,1,0,0,1,-21.56
6553,lehman,2007-09-08,-5.0389,1.2633,0,1,0,1,0,1,0,0,1,0,0,23.87
6554,lehman,2008-10-18,-23.2241,3.3028,0,0,1,0,1,0,0,1,0,0,1,-6.68
6555,lehman,2007-09-10,-5.0389,1.2633,0,1,0,0,0,1,1,0,1,0,0,5.73
6556,lehman,2008-05-29,-32.7343,2.6581,1,1,0,1,0,0,1,0,0,0,0,-8.75
6557,lehman,2009-05-22,20.991,1.1733,0,1,1,1,0,0,0,0,0,1,0,9.87
6558,lehman,2008-06-29,-32.8813,3.2883,0,0,1,0,1,1,0,0,0,0,1,-29.4
6559,lehman,2008-04-13,-4.0156,1.1916,0,1,0,0,1,1,0,0,0,1,0,2.58
6560,lehman,2008-12-23,5.393,2.3624,0,1,0,0,1,0,1,0,0,0,1,14.5
6561,lehman,2009-04-07,26.4153,1.4511,1,0,1,0,0,0,0,0,0,1,1,12.52
6562,lehman,2007-12-18,-3.5327,1.3783,0,0,0,1,0,1,1,0,0,1,0,0.14
6563,lehman,2009-02-22,25.4732,2.0718,0,1,1,0,1,0,0,0,1,0,0,1.96
6564,lehman,2007-10-10,-15.0864,1.3151,0,1,0,0,1,0,0,1,0,1,0,17.68
6565,lehman,2008-06-19,-30.6696,3.1441,0,1,1,0,1,0,0,1,0,0,0,-19.64
6566,lehman,2008-08-19,-29.7105,3.773,1,1,1,0,0,0,0,0,0,0,1,0.36
6567,lehman,2008-09-02,-34.8808,3.8406,0,1,1,0,1,0,0,0,0,1,0,6.88
6568,lehman,2008-01-21,2.2411,1.3235,0,0,0,1,0,0,0,1,0,1,1,0.14
6569,lehman,2009-03-14,33.0061,1.7523,0,0,1,0,0,1,0,1,0,1,0,4.58
6570,lehman,2007-12-06,-8.0771,1.3874,1,1,0,0,0,1,0,0,0,1,0,-0.38
6571,lehman,2008-08-21,-31.7699,3.7769,0,0,0,0,0,0,1,1,0,1,1,12.45
6572,lehman,2008-08-17,-28.8495,3.769,1,1,0,0,0,0,1,1,0,0,0,-7.58
6573,lehman,2009-04-16,17.4622,1.4062,0,0,0,0,1,1,0,1,0,0,1,7.43
6574,lehman,2008-02-25,-9.2171,1.3227,1,0,0,1,0,1,0,0,0,0,1,-0.44
6575,lehman,2007-12-28,-5.9371,1.3738,0,1,0,0,1,0,0,1,0,1,0,-1.9
6576,lehman,2008-09-02,-34.8808,3.8406,0,0,0,0,1,0,1,0,0,1,1,-6.93
6577,lehman,2008-09-16,-28.4278,3.8341,0,0,0,0,0,1,1,1,0,0,1,-5.59
6578,lehman,2008-01-08,0.733,1.3401,0,0,0,1,0,1,0,0,1,1,0,9.08
6579,lehman,2008-04-07,-7.3608,1.1919,0,0,1,0,1,0,0,0,1,0,1,-1.22
6580,lehman,2008-06-11,-28.5588,3.0213,1,1,0,0,0,0,1,0,0,0,1,-23.84
6581,lehman,2008-03-04,-5.5934,1.3249,0,0,1,1,0,1,1,0,0,0,0,-3.28
6582,lehman,2008-10-23,-12.5271,3.2571,1,1,0,0,0,1,0,0,0,1,0,4.57
6583,lehman,2009-01-14,11.4547,2.313,1,0,0,1,0,0,1,0,0,1,0,-8.79
6584,lehman,2008-08-27,-37.1737,3.8142,0,1,1,0,1,0,0,0,0,1,0,-1.77
6585,lehman,2008-12-09,2.0896,2.3922,0,1,0,0,0,1,1,0,0,1,0,-7.75
6586,lehman,2008-04-26,-17.186,1.4282,0,1,0,1,0,1,1,0,0,0,0,-14.74
6587,lehman,2007-11-17,-7.3224,1.4471,0,0,0,0,1,1,0,0,1,1,0,0.71
6588,lehman,2008-07-15,-28.3288,3.6789,1,1,0,0,0,0,0,1,1,0,0,-6.06
6589,lehman,2007-10-06,-14.2956,1.3184,1,1,1,0,0,0,0,0,0,1,0,0.07
6590,lehman,2007-10-29,-12.4012,1.4943,1,0,0,0,0,0,1,1,0,0,1,-8.1
6591,lehman,2008-05-13,-20.581,1.9354,0,1,0,1,0,1,0,0,0,0,1,-0.14
6592,lehman,2007-10-18,-15.0193,1.3942,0,0,0,0,0,1,1,1,1,0,0,0.78
6593,lehman,2009-04-28,24.5954,1.3116,0,0,0,1,1,0,0,1,0,1,0,3.99
6594,lehman,2008-02-03,-4.262,1.2864,0,0,1,0,0,0,1,1,1,0,0,9.95
6595,lehman,2008-12-21,1.2907,2.3457,0,0,0,1,1,0,0,1,1,0,0,-0.35
6596,lehman,2008-09-01,-34.8808,3.8406,0,0,0,0,1,1,0,1,0,0,1,-16.14
6597,lehman,2008-07-24,-29.7643,3.7279,1,0,1,0,0,0,1,0,1,0,0,-20.54
6598,lehman,2008-10-14,-32.2121,3.391,1,0,0,1,1,0,0,0,1,0,0,-2.77
6599,lehman,2008-12-03,-1.7893,2.446,1,0,0,1,0,1,0,0,0,1,0,8.5
6600,lehman,2008-10-11,-31.8902,3.3904,1,0,0,1,1,0,0,0,0,1,0,13.25
6601,lehman,2009-04-20,24.1449,1.3349,1,0,0,1,1,0,0,1,0,0,0,7.38
6602,lehman,2007-09-24,-11.1265,1.2833,0,0,0,0,0,0,1,1,0,1,1,-11.77
6603,lehman,2008-02-07,-4.2568,1.2759,1,0,0,1,0,0,1,0,1,0,0,2.13
6604,lehman,2009-03-28,26.5298,1.5029,1,1,0,0,0,0,0,1,0,1,0,-3.61
6605,lehman,2008-06-19,-30.6696,3.1441,0,0,0,1,1,0,0,1,0,1,0,-4.3
6606,lehman,2008-07-03,-36.6514,3.4605,0,1,1,0,0,0,1,0,0,1,0,0.11
6607,lehman,2007-11-20,-7.3119,1.4472,1,1,0,0,1,1,0,0,0,0,0,-4.69
6608,lehman,2009-05-27,22.7868,1.139,0,1,1,0,1,0,0,0,0,1,0,10.51
6609,lehman,2008-01-17,1.8894,1.3184,1,1,0,0,0,0,1,0,0,1,0,-1.94
6610,lehman,2007-12-11,-4.7481,1.3752,0,1,1,0,0,1,0,0,0,0,1,-5.98
6611,lehman,2009-05-04,16.9338,1.2635,0,0,0,1,0,0,0,1,1,0,1,2.23
6612,lehman,2009-03-01,36.1362,1.9476,1,0,0,0,0,1,0,1,0,1,0,10.37
6613,lehman,2008-07-20,-29.4706,3.7245,1,0,0,0,0,0,1,1,1,0,0,-13.71
6614,lehman,2009-03-28,26.5298,1.5029,0,0,0,1,0,0,1,1,1,0,0,4.95
6615,lehman,2007-09-12,-6.1662,1.2658,1,0,0,0,0,1,1,0,1,0,0,-9.84
6616,lehman,2007-12-07,-6.335,1.3988,1,0,0,0,0,1,1,0,1,0,0,0.05
6617,lehman,2009-03-28,26.5298,1.5029,1,1,0,1,0,0,0,0,1,0,0,7.53
6618,lehman,2008-08-21,-31.7699,3.7769,0,0,0,1,1,0,1,0,0,1,0,10.41
6619,lehman,2008-07-27,-26.0206,3.7645,0,0,1,1,0,1,0,0,0,1,0,2.17
6620,lehman,2009-02-25,22.9416,2.0338,0,1,0,0,1,0,1,0,0,0,1,17.84
6621,lehman,2007-09-09,-5.0389,1.2633,0,0,1,0,0,0,1,0,0,1,1,2.75
6622,lehman,2008-02-14,-5.5721,1.2849,1,1,1,1,0,0,0,0,0,0,0,-0.92
6623,lehman,2008-01-10,-3.0049,1.336,1,0,0,0,0,0,1,1,0,0,1,8.13
6624,lehman,2008-05-05,-15.7458,1.5928,0,0,1,0,1,0,0,1,1,0,0,-8.04
6625,lehman,2007-10-06,-14.2956,1.3184,0,1,1,0,1,0,0,1,0,0,0,1.33
6626,lehman,2008-05-04,-15.7458,1.5928,1,0,0,1,0,1,0,0,0,0,1,-11.09
6627,lehman,2008-08-22,-34.7918,3.7861,1,0,0,0,0,1,0,1,0,0,1,-18.57
6628,lehman,2008-03-04,-5.5934,1.3249,0,0,1,0,0,1,1,0,1,0,0,1.41
6629,lehman,2008-08-16,-28.8495,3.769,0,0,1,0,1,0,0,0,0,1,1,-20.24
6630,lehman,2008-01-30,-2.7939,1.3062,1,0,1,0,0,0,0,0,1,0,1,4.81
6631,lehman,2009-03-07,44.1399,1.8862,0,1,0,0,1,0,0,0,1,1,0,4.18
6632,lehman,2009-05-06,13.5776,1.2595,1,1,0,1,0,0,0,1,0,0,0,8.19
6633,lehman,2007-11-17,-7.3224,1.4471,0,0,1,0,1,0,1,0,1,0,0,1.0
6634,lehman,2009-04-22,23.6121,1.3205,0,1,0,0,1,1,0,1,0,0,0,8.11
